review_text,stars
کتاب رو برای بار اول خوندم و بعد از اتمام کتاب به این نتیجه رسیدم که صادق هدایت جوری نوشته که به نظرم میاد فصل 1 و فصل 2 دو قصه جدا از هم هستند و در دو زمان و دو مکان متفاوت اتفاق افتاده اند ولی به نظرم کاملا بهم چسبیده اند و فصل دوم یه جور فلش بکی هست به گذشته و اینکه ذهن بیمار راوی داستان هستش که اینارو جدا از هم میذاره واین رو از اونجای میگم که شخصیت های داستان مثلا زن لکاته و زن اثیری کاملا دارای خصوصیات یکدیگرند و مثال دیگه این داستان عمو و پدر راوی که اینارو به هم وصل میکنه,5
کتاب خوبی بود پسندیدم هر چند اولای کتاب سخت میشد ارتباط برقرار کنم =))),4
بوف کور به نظر من یک اثر شاخصه درسته حس چندان خوبی توش وجود نداره ولی جهانبینی قابل توجهی داره,5
کتاب خیلی عالی هس پیشنهاد میکنم که حتما بخونید کتاب خیلی گنگ هس و با تفکر زیادی کتاب رو بخونید توصیه میکنم وقتی که شروع به خوندش کردید اصلا ولش نکنید و یکجا بخونیدش,5
وقتی شروعش کردم اصلا جذبم نکرد و دیگه ادامه ندادمش.خسته کنندست,1
اگه میخواین یک کتاب فوق سورئال بخونین که رد پاش تا همین الان روی خیلی نوشته ها و اثار دیگه هست اینو از دست ندین. البته بستکی به سلیقه هرکسی داره و به نظر من این کتاب محشر بود. زودتر از این باس میخوندمش,5
واقعا عالی بود تنهاداستان عجیبی بودکه خوندم,5
پست مدرن,5
سلام من هنوز این کتاب رو نخوندم . راستش تعریف زیادی از این کتاب و نویسندش شنیدم اما حالا با خوندن نظرات بین دوراهی گیر گردم که اصلا وقت بذارم برای خوندنش یا نه ؟؟ میشه کمکم کنید ؟,1
گاهی نمی فهمی که چی میگه ولی ذهنت درگیره این خیلی عجیب و جالبه,4
عجیب بود . فقط همین !,2
من که نفهمیدم اخرش چیشد,2
شاهکار صادق هدایت,5
واقعا باید بگم کتاب شرح حال یک بدبخت بود که دلم براش سوخت. اعصابم هم خیلی خورد شد. کاش نمیخوندم,2
خیلی جالب ومتفاوت,4
من نیمه رها کردمش. موضوعش تخیلی بود و به گفته خودش برای مخاطب ننوشته بود بلکه برای اظهار عقاید خودش برای خودش(سایه اش),1
کتاب عجیبی بود ، که باید دو یا سه بار خوندش ، به نظرم بینظیر بود 👌👌,5
شاهکاره ساختار شکن,5
نظری ندارم,5
دوسش نداشتم.بنظرم خیلی بی محتوا و بی معنی و ناامید کننده.,1
زیبا تمیز فن بیانی ب مراتب قوی که باعث پیدایش افسردگی حاد تو بیشتر خواننده هاش میشه.صادق هدایت. استاد نماد سازی تو کتاب هاش هست که اینجا هم ازش بهره برده👌,5
نمیدونم در موردش چی باید بگم ولی رمان کاملا متفاوتی بود. تجسم اینکه ۸۵ سال پیش کسی همچین رمانی نوشته سخته.,4
"فقط میتونم بگم عالی بود,هرکسی که اخل مطالعه هست باید اثار ارزشمند صادق رو بخونن بخصوص بوف کور رو.بینظیره بی نظیر",4
اولین رمانی بود که خوندم ، جالب بود ولی مبهم,3
عالی بود👍🍃,5
سلام ممنونم از برنامه خوب طاقچه ، که کتاب هایی به این ارزشمندی رو رایگان در اختیار مردم قرار دادن ‌. می‌خوام یه توضیح مختصری راجب کتاب بوف کور بدم . من بار اول خوندمش ولی برام گنگ بود . بار دوم خوندم تا حدودی به مفهوم داستان ها پی بردم و اینبار برای بار سومه که میخونم ، فهمیدم با چه اثر خارق العاده ای روبه رو ام . اینقدر میخونم تا به مفهوم اصلی پی ببرم ......تشکر,5
بوف کور کتابیه که به راحتی نمیشه درکش کرد...درون خودش به نوعی پوچ گرایی رو داره...در بوف کور همه چیز بهم ربط داره و هیچ چیز بهم ربط نداره...اگر زرنگ باشی و نکته سنج ارتباط های عجیبی با کلمات فاز اول و دوم کتاب پیدا میکنی و با وجود کشف این ارتباط بازم نمیفهمی چیشد و از کجا اومد و در واقع موقع ایجاد این ارتباط نویسنده به چیز فکر میکرد...شباهت پیرمرد خنزرپنزری و پیرمرد اون طرف رود توی توهم راوی و شباهت لکاته و اون یکی دختر...ارتباط قصاب و توصیفات راوی و شباهتش با فاز اول موقع مرگ اون دختر...اینا همه ارتباطات پیچیده و ابهام آمیز و رمزآلودی هستن که با چند بار خوندنم نمیشه درکشون کرد...این کتاب به هرکسی توصیه نمیشه!,5
میان خاک سرد و نمناک خوابیده کفن به تنش چسبیده دیگر نه اول بهار را می‌بیند و نه آخر پاییز را و نه روز های خفه غمگین مثل امروز را آیا روشنایی چشم او و آهنگ صدایش به کلی خاموش شد او که آنقدر خندان بود و حرف های بامزه میزد. . همونطور که می‌دونید این کتاب یکی از شاهکار های ادبیات و از همون خط اول می‌فهمید که بوف کور یک داستان معمولی نیست.,5
یک نوع کتابی هستش که آدم وقتی اون رو مطالعه می کنه توی ذهن آدم یه جورایی پایدار میشه و هر روز علاقه آدم برای مطالعه کتاب بوف کور بیشتر میشه,5
این کتاب رو باید فارغ از زمان حال و با فضا و سبک نوشتاری خاص زمان خود مطالعه کرد، در غیر این صورت با جملات نسبتا ثقیل و نامأنوسی مواجه می شوید که لذت داستان را از بین می برد و همچنین اینکه در هنگام مطالعه این کتاب باید تفکر غالب بر نویسندگان ایرانی در آن دوره را نیز باید در نظر داشت و از پیش داوری بدون در نظر گرفتن فضای فکری آن دوره خودداری کرد، علی الخصوص اینکه نویسنده آن اثر صادق خان هدایت باشد که خود پیشگام چنین سبک داستان نویسی در ایران می باشد. در آخر اینکه به نظرم صادق خان هدایت در این اثر به شدت تحت تأثیر داستان نویس معروف آمریکایی یعنی ادگار آلن پو می باشد، به گونه ای که اگر فضای ایرانی و طرز تفکر حاکم بر کتاب را در نظر نگیریم با یک نویسنده واحد روبرو می شویم. به دوستانی که از این داستان لذت بردن، مطالعه داستانهای ادگار آلن پو به شدت توصیه میشود.,3
